6432,राधिका आप्टे (कोको), radhika aapte (koko) 
6433,"जॉनसन को जल्द ही ""रॉकी मैविया"" के नाम से एक अच्छे किरदार के रूप में पेश किया गया और बाद में उन्होंने ""द रॉक"" का नाम रख लिया।"," jhonson ko jald hi ""rocky maviya"" ke naam se ek achhe kirdar ke roop me pesh kiya gaya aur baad me unhe ""the rock"" ka naam rakha liya. "
6434,मनुष्यों की आनुवंशिकी (यानि जॅनॅटिक्स) में पितृवंश समूह क्यु या वाए-डी॰एन॰ए॰ हैपलोग्रुप Q एक पितृवंश समूह है।, manusyon ki anuvanshiki (yanin jannetik) me pitrvansh samuh kyu ya vay-Dee-En-ay haphallogrup Q ek pitrvansh samuh hai. 
6435,"गुजरात के गिर वन में, उनके भोजन का बड़ा प्रतिशत पेड़ों पर से गिरा हुआ फल ज़िज़िफस होता है।"," gujrat ke gir van me, unke bhojan ka bda pratisent pedon par se giraa hua phal jizifas hota hai. "
6436,बीज से तेल निकाला जाता है।, bij se tel nikala jata hai. 
6437,इसका उपयोग विस्फोटक तथा हिमकारी मिश्रण बनाने में कियाजाता, iska upyog vistarak tatha himkari mishran bnaane me kiya jata. 
6439,"असिक्रीड़ा (फेन्सिंग), जिमनास्टिक और महिला बॉस्केटबॉल इन खेलों की खेल सूची में जोड़े गए।"," asikrida (fenasing), jimnastik aur mahila bosketball in khelon ki khel sujha me jode gaye. "
6440,कठोर तपस्या करके विश्वामित्र जी ने महादेव जी को प्रसन्न कर लिया ओर उनसे दिव्य शक्तियों के साथ सम्पूर्ण धनुर्विद्या के ज्ञान का वरदान प्राप्त कर लिया।, kathor tapasya karke Vishwamitra ji ne mahadev ji ko prasan kar liya aur unse divya shaktiyon ke saath sampurna dhanurvedya ke gyaan ka varadan praapt kar liya. 
6441,प्याज़े का संज्ञानात्मक विकास सिद्धान्त, pyaaz ka sanyojanatmak vikas siddhant 
6442,पंडित शिवकुमार शर्मा, pandit shivkumar sharma 
6443,"टेलीविजन कार्यक्रम (या टीवी कार्यक्रम, टेलीविजन शो, टीवी शो) (अंग्रेज़ी: Television show) किसी विज्ञापन, ट्रेलर या दर्शकों के लिए आकर्षण के हेतु न होने वाली सामग्री के किसी अन्य खंड के अलावा, ओवर-द-एयर, केबल टेलीविजन या इंटरनेट टेलीविजन पर प्रसारित करने के लिए सम्बन्धित प्रस्तुतियों की एक शृंखला हैं।"," televijan karyakram (ya teevi karyakram, televijan shoo, teevi shoo) (angreezi: Television show) kisi vijan, treler ya darshakon ke liye akarshan ke hetu na hone wali saamagri ke kisi anya khand ke alawa, over-the-air, cable televijan ya internet televijan par prasarit karne ke liye sambandhit prastutiyon ki ek shreni hai. "
6444,"एल्बम सकारात्मक समीक्षा के साथ अक्टूबर, 1969 में जारी किया गया।"," album sakaratmak samiksha ke saath october, 1969 me jaari kiya gaya. "
6445,विश्लेषकों को संदेह है कि डब्ल्यूयू-14 का उपयोग पहली एंटी-शिप मिसाइल और अन्य सामरिक उद्देश्यों के लिए एक बैलिस्टिक मिसाइल के साथ चलती लक्ष्य को मारने की समस्या को हल करने के लिए कम-सीमा वाली भूमिकाओं में किया जाएगा।, vishleshakon ko sandeh hai ki WW-14 ka upyog pahli anti-ship missile aur anya samicar uddeshyon ke liye ek ballistic missile ke saath chalti lakshya ko marne ki samasya ko hal karne ke liye kam-simaa wali bhoomikon mein kiya jayega. 
